cell,,date,p,psi1,vol_pca1,vol_jse1,turnover_pca1,turnover_jse1
small_63,89,2025-10-01,596,0.9753675560294395,0.12299031945757838,0.12077409743884027,0.30081762887393904,0.30650835575853286
small_63,90,2025-11-03,596,0.9738667458827562,0.1323660714985512,0.13073542314997127,0.43833194624863225,0.44210969707425285
small_63,91,2025-12-01,596,0.9725696534240228,0.08763302675798011,0.08720338355088281,0.37455328766888096,0.38446971871086183
small_63,92,2026-01-02,596,0.9714613156148527,0.11720207325134077,0.11523025298381782,0.23928125139202702,0.24388223118664662
small_63,93,2026-02-02,596,0.9693922204419604,0.09742886464046903,0.09537094227413735,0.35685166404238444,0.3643332591306362
small_63,94,2026-03-02,596,0.9583613584238359,0.1374642843374841,0.1358640155610269,0.4647298366719772,0.4704874379841484
small_63,95,2026-04-01,597,0.9657975815724626,0.1010331910458524,0.10004810643427145,0.36131185562544976,0.3718646871571372
small_63,96,2026-05-01,597,0.9632494323176363,0.10919033409314599,0.10743829858149433,0.3966174658554405,0.40936358821920976
small_63,97,2026-06-01,597,0.9663919837616519,0.14551038144929032,0.14528925210961796,0.45548027455118095,0.4730926048481696
small_63,98,2026-07-01,598,0.9545525971588169,0.04150200057276762,0.04305638430402756,0.29551358575643466,0.2984165750579999
small_252,1,2019-03-01,506,0.9920495144454796,0.09851180997761257,0.09720103905009903,0.11749495615716593,0.11857475836361084
small_252,2,2019-04-01,507,0.9923114407593147,0.08101489213257616,0.08055884894964897,0.10635769984147347,0.10696456386624134
small_252,3,2019-05-01,508,0.9920982694695872,0.10392450759605634,0.10315535895779362,0.09235043488688394,0.09233477971087417
small_252,4,2019-06-03,512,0.9927952197179417,0.0903529692117183,0.09016448403732338,0.15618817156842846,0.15640730131095198
small_252,5,2019-07-01,513,0.9931835980209094,0.07165386628965911,0.07107968462125602,0.0849079349271485,0.08609972509986057
small_252,6,2019-08-01,513,0.9932743077027696,0.14960166258105206,0.14859654697709715,0.09584912593300593,0.09700279839401643
small_252,7,2019-09-03,516,0.9940389082693426,0.07465735559522546,0.07379395377939232,0.09352744568753601,0.0949639762540489
small_252,8,2019-10-01,517,0.9944529770338499,0.06882758806966784,0.06843393539103333,0.08343514545750172,0.0839267813051827
small_252,9,2019-11-01,519,0.9941411984765235,0.06900474299503152,0.06913713599976569,0.10045831649360673,0.1007828775598405
small_252,10,2019-12-02,521,0.9939316817255819,0.05260822845236572,0.05277929149362026,0.13948010258024318,0.13819323606504544
small_252,11,2020-01-02,521,0.9927441297809605,0.08586892989668822,0.08553968699546284,0.1455548687523584,0.14626280439629058
small_252,12,2020-02-03,521,0.9924352223239131,0.2530202755143357,0.2529929904060454,0.09164442576694265,0.09198317560963734
small_252,13,2020-03-02,521,0.9931697845969555,1.1173761866941743,1.1185871817345412,0.17468082632373255,0.1752187717534302
small_252,14,2020-04-01,522,0.9972709854814539,0.44086672575584696,0.4402362939801329,1.1609990901123335,1.1685368684932074
small_252,15,2020-05-01,524,0.9974847508212267,0.34182925399218334,0.34128427648369725,0.19205787979711803,0.1923522339040708
small_252,16,2020-06-01,525,0.9975365863788311,0.3202118299612546,0.3197076166623149,0.13368556830674438,0.13412296190721595
small_252,17,2020-07-01,527,0.9976596583831183,0.168638642464553,0.16841161389784423,0.09979714102134725,0.09986886408129847
small_252,18,2020-08-03,527,0.9976386740045785,0.10266112927946575,0.1025060282570446,0.06532827015686869,0.06525906984409964
small_252,19,2020-09-01,527,0.9975725150505759,0.19609181170636683,0.1959771691104458,0.059430816571735,0.059555638945741035
small_252,20,2020-10-01,528,0.9975709632860905,0.17631507340826932,0.17616101276004936,0.05060090276466113,0.05068547251634222
small_252,21,2020-11-02,530,0.9975496024868296,0.21792018072117011,0.21749212646990165,0.046849428210008454,0.04684897485755722
small_252,22,2020-12-01,530,0.9975736460944874,0.11849712083692467,0.11840148568685513,0.09567913770755473,0.09592021863167259
small_252,23,2021-01-04,530,0.9975600206299557,0.18618646738738942,0.18594319882977214,0.032778793946703584,0.03284108846561978
small_252,24,2021-02-01,531,0.9975080829402302,0.16973620318905555,0.16960396249410103,0.06781812855922692,0.06800556648173148
small_252,25,2021-03-01,532,0.9974929732212063,0.18485703954192917,0.18467831865093223,0.054345073491035706,0.05447962294341362
small_252,26,2021-04-01,532,0.9966820971078113,0.09762771242310454,0.09743525987801106,0.34120124081785563,0.34195637156385367
small_252,27,2021-05-03,533,0.9961637635967302,0.1484327488006259,0.14825706650335402,0.1926010038595416,0.19309731474633035
small_252,28,2021-06-01,533,0.9956995523794676,0.11296069859738889,0.11279817867359004,0.13353926706833788,0.13388580025247893
small_252,29,2021-07-01,534,0.9946038019445184,0.1303375928538811,0.12994286237233904,0.1410186001366796,0.1414885198881122
small_252,30,2021-08-02,535,0.9947089297464462,0.11297288147069474,0.11278201911884697,0.08864123578978632,0.08889103788971472
small_252,31,2021-09-01,538,0.9949784379624883,0.1188442938511542,0.11862956292226767,0.09745750663587598,0.09792836951544859
small_252,32,2021-10-01,541,0.9949299870084481,0.10416663859890457,0.10400217324554765,0.11120633529788262,0.11189576443188176
small_252,33,2021-11-01,544,0.9946840395473933,0.14167053327945472,0.1414479683675186,0.08511354800569912,0.08509502586322237
small_252,34,2021-12-01,544,0.9939025423153742,0.14564367214615512,0.1452574971338079,0.3076123684629257,0.309575661143081
small_252,35,2022-01-03,545,0.9943662590477298,0.14047919705933457,0.14014546138767486,0.119188117728867,0.1198331687396184
small_252,36,2022-02-01,546,0.9945920898052656,0.1527387918232854,0.1523494796655703,0.17097279339711546,0.17156398053605681
small_252,37,2022-03-01,548,0.9943542264957662,0.14731870750499476,0.14688373837699678,0.1396474427794709,0.14020340273060555
small_252,38,2022-04-01,550,0.9944174549467679,0.1581520969330071,0.15786188338293333,0.16765164365114332,0.16874493296059356
small_252,39,2022-05-02,553,0.9946651132576629,0.1837580710673333,0.1832503276616816,0.132698809215392,0.13349410144930104
small_252,40,2022-06-01,555,0.9951937627525542,0.23057622514230885,0.23018008024939357,0.17343947717259922,0.17457907830569652
small_252,41,2022-07-01,562,0.9956210106201867,0.131896157355772,0.13165056428648533,0.15093535190975393,0.15186437201174718
small_252,42,2022-08-01,565,0.9957399292656923,0.14566087147426296,0.14544416040773225,0.09709695052416102,0.09768450771333738
small_252,43,2022-09-01,566,0.9958613587793504,0.208481697088861,0.20824234495631722,0.09665990666476057,0.09719393985322752
small_252,44,2022-10-03,569,0.9960837905812325,0.23596752689453182,0.23588499966964363,0.11669451302530211,0.11727543888662602
small_252,45,2022-11-01,572,0.9963433546016528,0.20666180189522565,0.20638506212441096,0.10146501978995728,0.10177116384338819
small_252,46,2022-12-01,572,0.99658601195013,0.15599849785789344,0.155870032116327,0.114774439948065,0.11525646207589807
small_252,47,2023-01-03,573,0.996527460582559,0.16088678761554143,0.16086130017920344,0.06169744451346949,0.06192649390387423
small_252,48,2023-02-01,573,0.9964825079488159,0.1308398928305472,0.1307191766077875,0.08084988091822834,0.0810739211390594
small_252,49,2023-03-01,573,0.996448607989271,0.23934527109249265,0.239253213714767,0.0829251297962768,0.083027847558478
small_252,50,2023-04-03,574,0.9964235448068743,0.13089739306572942,0.1307478146106637,0.15967333464904757,0.16021207548261351
small_252,51,2023-05-01,574,0.9963448346808155,0.16139415940849453,0.1612066610621078,0.08712474406111616,0.08752903277895421
small_252,52,2023-06-01,574,0.9959443811410195,0.20203149637976378,0.2016364921689437,0.2276865301769454,0.22967120011887415
small_252,53,2023-07-03,574,0.9957035110293582,0.09432072725339949,0.0941850023334353,0.19205206435898098,0.19248472803724442
small_252,54,2023-08-01,574,0.995567624509528,0.09538427149144459,0.09533727182955289,0.10581020748009248,0.10640017428806794
small_252,55,2023-09-01,574,0.995235934288007,0.11819475227546006,0.11796027650484817,0.11541572990895804,0.11595911303100297
small_252,56,2023-10-02,574,0.9948897635038383,0.14218082666995452,0.1420117395552119,0.12098092781420114,0.12198195122436319
small_252,57,2023-11-01,575,0.9943221810281699,0.1801756498440523,0.17962928355659594,0.15295723670422604,0.15359532345887347
small_252,58,2023-12-01,576,0.9944515569865272,0.1404620242366639,0.14022727562424786,0.22869886511841817,0.22949757686707856
small_252,59,2024-01-02,577,0.9946313674568287,0.13979526321769975,0.13952305764361503,0.12803990041796773,0.12882571611988747
small_252,60,2024-02-01,577,0.9947040679761944,0.15961166807834087,0.15925525048856515,0.09352000826109608,0.09465303129940164
small_252,61,2024-03-01,577,0.9946713117057205,0.11412560028954478,0.11385827522739855,0.1338396116687668,0.13448983672434395
small_252,62,2024-04-01,578,0.9943214798615405,0.13278209178033787,0.132457841073989,0.12999842920005059,0.13092109592854675
small_252,63,2024-05-01,578,0.9944235746578955,0.1067558563765673,0.10664177366698022,0.11290807800913602,0.11362506261326058
small_252,64,2024-06-03,579,0.9941754437945035,0.09372096940384227,0.09343187954004867,0.13935886657641602,0.1404942524205661
small_252,65,2024-07-01,582,0.9937316284926786,0.17141435823681792,0.17096892119071813,0.11963729333846927,0.12035671750481067
small_252,66,2024-08-01,582,0.9941039785259653,0.18439694031641263,0.18387297580801662,0.15213044603080603,0.15302128495839984
small_252,67,2024-09-03,583,0.9947381045148357,0.1106144613312312,0.11029943164226613,0.1556420893514614,0.15629777675428452
small_252,68,2024-10-01,585,0.9945714024680696,0.1166818705789276,0.1165070743115659,0.08232200167104453,0.08266179716373429
small_252,69,2024-11-01,586,0.9944531835507368,0.1836079945212377,0.1830021354078401,0.14723129420264458,0.14778196706835878
small_252,70,2024-12-02,587,0.9941054233493399,0.12504644908280824,0.12481387055772657,0.2418610281378259,0.24331160161320445
small_252,71,2025-01-02,587,0.9938220860914875,0.15024855169247936,0.15030691540475621,0.12574082378234683,0.12692594421270556
small_252,72,2025-02-03,588,0.9935384890929855,0.10862829079943456,0.10838242837929868,0.09307969379850997,0.09330406112232553
small_252,73,2025-03-03,588,0.9932406975533167,0.13991348749002017,0.13957082379392005,0.16660622050174184,0.1678089912472334
small_252,74,2025-04-01,588,0.9934169472813049,0.3220908402711855,0.32081752668865093,0.12841501405420458,0.12939709908619496
small_252,75,2025-05-01,588,0.9953044734913177,0.15722975905687683,0.15696830843716444,0.29332895724788344,0.29322266852871426
small_252,76,2025-06-02,588,0.9955787577676276,0.12069807785854679,0.1204651400845661,0.10239268988891789,0.10295511788809006
small_252,77,2025-07-01,590,0.9956343295883439,0.11873752375929271,0.11853306146020019,0.062415489353652334,0.06263040460910077
small_252,78,2025-08-01,591,0.9955563023414052,0.14648070300158422,0.14607880200402215,0.11151427294322036,0.11148742375326129
small_252,79,2025-09-02,591,0.9954083586952697,0.10859293447700848,0.1083663850636153,0.10375508644367135,0.10398058372836483
small_252,80,2025-10-01,593,0.9953000707946471,0.10923712698845424,0.10893848620642196,0.057414747336963216,0.05782317202352829
small_252,81,2025-11-03,594,0.9952866820528853,0.13073759209784017,0.13036390841363532,0.09206078243349397,0.09206734318428961
small_252,82,2025-12-01,594,0.9952816847382134,0.08910884607151458,0.08904155577697287,0.19468872367136436,0.19535999857951758
small_252,83,2026-01-02,594,0.9951748055012892,0.12190035601818279,0.1214726672732553,0.06375424294604783,0.06386780636675685
small_252,84,2026-02-02,594,0.9952522238001309,0.09010099060900702,0.08977469444216035,0.09106481608817663,0.09122296563246865
small_252,85,2026-03-02,595,0.9950452558226258,0.12802014841340761,0.12788726248621266,0.1109622157868613,0.11069766743289368
small_252,86,2026-04-01,595,0.9950182352382956,0.1081341997882515,0.10797936721152601,0.08809766204201117,0.08801828853363403
small_252,87,2026-05-01,595,0.9923314435796405,0.10199128102361807,0.10155025007997152,0.2437479301424358,0.24521173309802985
small_252,88,2026-06-01,595,0.991410336895673,0.1397218893100851,0.13985110436567283,0.12516783855468974,0.12622827238405718
small_252,89,2026-07-01,596,0.9910036511799624,0.07246307321272846,0.07359089768221054,0.08863493702991299,0.08975196151465883
