uni,n,k,date,p,V1,stab1,V3,stab3,V6,stab6,V12,stab12
small,63,3,2024-01-02,575,0.1212602171811681,1.0000000000000002,0.11868592298956344,0.6715951636652037,0.11723797439463508,0.4496878793875739,0.13211924961168292,0.324252328076853
small,63,3,2024-02-01,576,0.12100498187025494,0.9999999999999989,0.11659131342805308,0.943179200582615,0.10601583000241134,0.5318494153918293,0.10703227655480266,0.31653161953000425
small,63,3,2024-03-01,577,0.08475610668879917,1.0,0.08241980134731229,0.6516572654995447,0.08085563771182375,0.5011480925124654,0.09470648677006141,0.30475104451709617
small,63,3,2024-04-01,577,0.11417780953294207,0.999999999999999,0.10560519284113608,0.5056382526324762,0.09715317750239943,0.494774337986991,0.09131742526761293,0.3035587999031535
small,63,3,2024-05-01,577,0.09475889589885829,0.999999999999998,0.08632836162813029,0.8289582145949697,0.08200728126062705,0.48924607030839445,0.0876861493450091,0.29720220676506964
small,63,3,2024-06-03,578,0.09927501598678848,0.9999999999999994,0.09470906529602921,0.6248539160048368,0.08740546987650095,0.44544131125980146,0.07618752677447263,0.28333994523473516
small,63,3,2024-07-01,578,0.12731041427919224,0.9999999999999997,0.11248575548822023,0.6464912231304389,0.11588443655559304,0.4474179606819987,0.11132141565035775,0.27938556227906697
small,63,3,2024-08-01,579,0.1614211818193323,0.9999999999999994,0.16212188776747127,0.6714337718362121,0.1601117382906231,0.46983388929938275,0.1564026415949624,0.27821079962168843
small,63,3,2024-09-03,582,0.08929403281436606,0.9999999999999994,0.08616534234059525,0.6490630132967709,0.08886001990786925,0.47031363787549885,0.09185666878983305,0.26940814882682845
small,63,3,2024-10-01,582,0.08645109346326746,0.9999999999999978,0.09048308897703568,0.6765664975289847,0.08261151346830217,0.483629107942793,0.08288994865931565,0.28681916485912196
small,63,3,2024-11-01,583,0.17385971148916193,0.9999999999999972,0.1488603530898693,0.7148209099715517,0.17507347468879325,0.5155648532532355,0.21792113387096307,0.3167217541057687
small,63,3,2024-12-02,585,0.11849668025980485,0.9999999999999996,0.11433366432830189,0.5370628182874453,0.10297404788272761,0.49893704018994034,0.10780644243818653,0.3145522253903349
small,63,3,2025-01-02,586,0.1546588892787164,0.9999999999999978,0.16540169881923825,0.6594217571929931,0.15263799574646064,0.4984530331678742,0.12639894205154867,0.3266073066859236
small,63,3,2025-02-03,587,0.14127086509089393,0.9999999999999999,0.1233862359574117,0.9643825390453378,0.11273985427097913,0.5225780419819818,0.10917936911986234,0.349109459273034
small,63,3,2025-03-03,587,0.1334144146909993,1.0000000000000007,0.12804703479814328,0.6753828839301043,0.13121770025091253,0.5231106567520164,0.12334184205329563,0.3528072929462353
small,63,3,2025-04-01,588,0.3079843777678475,1.0000000000000007,0.3492973273921619,0.5244707832075154,0.3064865710208609,0.5127918163567582,0.3388701729254808,0.3392158448082005
small,63,3,2025-05-01,588,0.15267681797175398,0.9999999999999973,0.14372226250729947,0.6394937277767028,0.13761545945824463,0.5153695276321744,0.11296002238811106,0.3329253874718224
small,63,3,2025-06-02,588,0.13740217730892398,0.9999999999999991,0.1299122750357998,0.7288095996634358,0.11903743601155418,0.4375225001935965,0.11998628597945303,0.32140408980462976
small,63,3,2025-07-01,588,0.14332248062055597,0.9999999999999984,0.13965297046430383,0.6831329104436972,0.1229000286976218,0.4353371596279378,0.10493127268024098,0.32743257536806186
small,63,3,2025-08-01,588,0.11464052221423662,1.0000000000000004,0.1268939461132856,0.6878684579075126,0.13023132330247417,0.47823362537264325,0.10761691677364678,0.324946309729824
small,63,3,2025-09-02,590,0.097625372729724,0.9999999999999994,0.10665458167288114,0.5275220883577124,0.11896432639723085,0.4838214636708743,0.10731785591598775,0.32733200832692233
small,63,3,2025-10-01,591,0.11831078668977042,1.0000000000000007,0.11317062977262878,0.6471617837668786,0.1365979514243034,0.48642717017959397,0.12709237639363213,0.3284788258370957
small,63,3,2025-11-03,591,0.11411779690640088,0.9999999999999992,0.1105962460717133,0.7012150021583475,0.13016221114087895,0.42329821232177905,0.13371459469852867,0.3355086236537498
small,63,3,2025-12-01,593,0.08486194397326664,1.0,0.08341518033567956,0.5635041426415877,0.09088722934856058,0.3683699616855983,0.10845276905654953,0.32160801939937983
small,63,3,2026-01-02,594,0.09631204534849673,0.9999999999999986,0.08944638966339472,0.6638716890974087,0.08852908850066449,0.41659131363139507,0.09652089100907717,0.32360554133934843
small,63,3,2026-02-02,594,0.10399785152991348,0.9999999999999981,0.09261183828896853,0.9202156901908207,0.09364034556408614,0.49889681190608665,0.08230994006740724,0.3225986779850592
small,63,3,2026-03-02,594,0.13160876823771767,0.9999999999999989,0.12284362917327585,0.664933501315792,0.10858160113160392,0.4974116049836269,0.09116027495438479,0.3141902190045868
small,63,3,2026-04-01,594,0.07232203655959667,0.9999999999999988,0.07311474336227305,0.6600301899414605,0.07713917641917573,0.5033368825479475,0.08720085756472716,0.32009060870533457
small,63,3,2026-05-01,595,0.11572239239207609,0.9999999999999996,0.12602502043477617,0.8896613157929709,0.137880001657163,0.5227088421810882,0.133554693568597,0.32628182912024
small,63,3,2026-06-01,595,0.1257579142452085,0.9999999999999996,0.13601583660864416,0.7307346369666451,0.1394042877208826,0.5481477409203709,0.14373322847107856,0.3344314129333439
small,63,5,2019-04-01,503,0.09217738521847,0.9999999999999982,0.09599287009917634,0.5034404792315788,0.07584625051279585,0.5241738320727233,0.0772852245376937,0.3128809985552282
small,63,5,2019-05-01,506,0.10212656410849738,0.9999999999999989,0.10076731766366949,0.5772469360061856,0.10744020926052603,0.49269870195985854,0.10210347947722177,0.31191436016111795
small,63,5,2019-06-03,507,0.11074795415529382,0.9999999999999989,0.10578349209712255,0.5465614283910446,0.10649941163295269,0.4075203541383847,0.10127908895352693,0.31781762140235226
small,63,5,2019-07-01,508,0.08728546924488402,0.9999999999999982,0.07868058911820229,0.620776890633111,0.08680539281171193,0.4082320880789296,0.08304104251856845,0.341129420137079
small,63,5,2019-08-01,512,0.1512156956718837,0.999999999999998,0.13248488409918405,0.6179449570257084,0.12877802275482086,0.44528921891475004,0.13126386090510245,0.3403849925063148
small,63,5,2019-09-03,513,0.08395871150337147,0.9999999999999986,0.08171692931688956,0.4540447162186803,0.07915234637939136,0.4133633706790015,0.07553291245202787,0.3447612515534588
small,63,5,2019-10-01,516,0.08574465474254109,0.9999999999999984,0.07852109998239147,0.6102911604249143,0.07872491928206433,0.41539664039731555,0.08040774862100299,0.35461107991352353
small,63,5,2019-11-01,516,0.07677620431755644,0.999999999999999,0.06435184644477068,0.6553538161776046,0.06619552289812752,0.48756027341511815,0.06680885117119084,0.3520369975891573
small,63,5,2019-12-02,517,0.06842204748441275,0.9999999999999992,0.07852415571913429,0.5374402011153925,0.08713803617974765,0.39444974293579554,0.09137547739870655,0.33978492534945065
small,63,5,2020-01-02,519,0.10377541037105346,0.9999999999999974,0.09625316463505663,0.6408568322947813,0.0858010125395425,0.4312151693565831,0.08828104903376188,0.3317975570507075
small,63,5,2020-02-03,521,0.23932828175325535,0.999999999999998,0.238097674379694,0.6326247397436712,0.23308020077857514,0.47180035399506537,0.24079282968389315,0.3320887318183133
small,63,5,2020-03-02,521,0.9224940872006132,0.9999999999999988,0.9886731168571944,0.603553521441014,0.9810637697598745,0.48607262286789826,0.9914582680819259,0.3162920763870625
small,63,5,2020-04-01,521,0.3215711201043834,0.9999999999999993,0.39451635813213837,0.4127793673227027,0.4879680499156392,0.438555085795305,0.5213647057690649,0.29548615803739714
small,63,5,2020-05-01,521,0.17411133749654867,0.9999999999999974,0.15428323757318377,0.47729613280114674,0.3093705476341255,0.4033394422556075,0.36571587292906665,0.29226795471076955
small,63,5,2020-06-01,522,0.21042489222850239,0.9999999999999981,0.20225422849484984,0.6469776654916983,0.23875686532032692,0.49282859085897274,0.3835819826243535,0.2805016699503688
small,63,5,2020-07-01,524,0.13085865137165156,0.999999999999999,0.16609817263708682,0.6620667418965772,0.14130841602322022,0.47062436539975216,0.21967558055173253,0.2992821705981294
small,63,5,2020-08-03,525,0.09130264288547128,0.9999999999999992,0.08839421975423029,0.4686024309087632,0.08791454704700878,0.47350667485892006,0.1621675896905812,0.32240899504790393
small,63,5,2020-09-01,527,0.16206011479729207,1.0,0.16011033552858245,0.5703819741949119,0.14845201316471884,0.479835367493332,0.1496864834544159,0.32753401879306754
small,63,5,2020-10-01,527,0.14423696462376864,0.9999999999999984,0.13424859072749035,0.4994769250267942,0.1381938436306982,0.40830429987803135,0.15931092134921646,0.32880892284925833
small,63,5,2020-11-02,527,0.17302256319332016,0.9999999999999994,0.16957846262026277,0.5539968371563785,0.18993287713835882,0.4267740720300247,0.2382924223068139,0.32978010984638434
small,63,5,2020-12-01,528,0.11374619347945628,0.9999999999999994,0.12614648615436738,0.43949318315772146,0.13450327833779066,0.4162413540829018,0.15408996991745183,0.314327774844877
small,63,5,2021-01-04,530,0.16244501462051944,0.9999999999999989,0.1486306845672503,0.5322319370443036,0.16847460716615653,0.3997035529239498,0.23000307248080534,0.29858527295960763
small,63,5,2021-02-01,530,0.16545009903811536,1.0,0.14564315140389014,0.5476715130535069,0.14373681117621598,0.41268470853501055,0.13285682598533632,0.3249429536324784
small,63,5,2021-03-01,530,0.1337461859425443,0.9999999999999989,0.13649800890787264,0.6719388841147309,0.11351282540873187,0.43146966468564973,0.10127075327684568,0.34079076086107146
small,63,5,2021-04-01,531,0.08800477637630656,0.9999999999999984,0.09276124987017094,0.6488828058924153,0.09898243973968412,0.5119916775470954,0.10219490803792781,0.36008167489992654
small,63,5,2021-05-03,532,0.11400598937920704,0.9999999999999988,0.11192515911457121,0.6722783481504543,0.11118969919112469,0.5106045197317892,0.08837466000607698,0.33004293177573524
small,63,5,2021-06-01,532,0.10073814318125082,0.9999999999999996,0.09734528356732636,0.5682875994701682,0.09583179731909891,0.4943471698007588,0.09555686961626997,0.30722452292159297
small,63,5,2021-07-01,533,0.08669881861301958,0.9999999999999976,0.08344722764441398,0.5885378799497882,0.08499941070803098,0.5038563047347946,0.0762648729216597,0.30224784234591284
small,63,5,2021-08-02,533,0.10439948636927389,0.9999999999999987,0.10766126129568844,0.6572204255995994,0.11026392510608869,0.459490349600403,0.12284939848774475,0.2955693698732647
small,63,5,2021-09-01,534,0.08504525602272381,0.999999999999999,0.09219929824143605,0.5099319907857632,0.09563851678064439,0.4530445093292103,0.10534712629887327,0.29155307921509943
small,63,5,2021-10-01,535,0.09144995431099821,0.9999999999999996,0.0679436348323549,0.5711484037826992,0.056803394005256296,0.45573507972621147,0.07106658173532032,0.29171104098483386
small,63,5,2021-11-01,538,0.1207547036759648,0.9999999999999986,0.10622884837913339,0.5701620813850973,0.11137659923397121,0.46933293960206807,0.12016329869587747,0.29008426166846585
small,63,5,2021-12-01,542,0.11372605688127466,0.9999999999999989,0.1092335259586582,0.6472518539613896,0.11217308741457803,0.4282391579640284,0.11170883301417467,0.27716710780426584
small,63,5,2022-01-03,544,0.1329109346514786,0.9999999999999984,0.13637372310157395,0.5375189412060085,0.1375940878094406,0.46500279299675157,0.13387347705600958,0.2744726429991183
small,63,5,2022-02-01,544,0.1603144226831897,0.9999999999999986,0.16418906274101142,0.6405439999620574,0.14439438892450618,0.47446511933664104,0.1409081315011535,0.26390553124621074
small,63,5,2022-03-01,545,0.1347811732046788,0.9999999999999991,0.12480313418852164,0.6076346339508183,0.12858336227451594,0.47068614923613117,0.15034842732005582,0.26416210716737687
small,63,5,2022-04-01,546,0.1506582282530282,0.999999999999998,0.14892358171532538,0.540777083696108,0.15107062258361695,0.44016973984236957,0.1695786734990849,0.27326016916092455
small,63,5,2022-05-02,548,0.13983583974306274,0.9999999999999989,0.14365016419378646,0.7185145172407513,0.14193535825171394,0.43128906302396836,0.1828587812138519,0.27864558376593956
small,63,5,2022-06-01,550,0.22863667745728197,0.999999999999999,0.22178761838336739,0.636061464013715,0.20413490916237395,0.4126687254066086,0.22385412998769916,0.29726321568246183
small,63,5,2022-07-01,553,0.12074244390507222,0.9999999999999974,0.12808049154000395,0.5984336534689143,0.1437476694453557,0.357349076341962,0.1438525168632184,0.3058268072534674
small,63,5,2022-08-01,555,0.12294657947242064,0.9999999999999984,0.12239404138593102,0.8137541559428761,0.13232674494679278,0.4513138973801424,0.11792352866383782,0.33728592345104996
small,63,5,2022-09-01,562,0.14735416276704819,0.9999999999999996,0.13053205704933815,0.6959106245134612,0.12443486294668787,0.48004254009035113,0.1404315769896595,0.32022310204818677
small,63,5,2022-10-03,565,0.17078737875847097,0.9999999999999981,0.19866314634867452,0.6226135174203491,0.18529535022935134,0.49664755531652277,0.1952061616878511,0.31069990974555634
small,63,5,2022-11-01,566,0.16189974704859617,0.9999999999999994,0.16692635484064233,0.6189097095548896,0.15603884009692398,0.5558326903683862,0.159054180590756,0.3227979875566906
small,63,5,2022-12-01,569,0.125678681420124,0.9999999999999978,0.12142763405528716,0.6257797917270406,0.1296928539477864,0.49667140581410607,0.1268030282895802,0.31959236837226423
small,63,5,2023-01-03,572,0.1301054788315613,0.9999999999999981,0.1295237580561011,0.5498252502237452,0.14217127484101263,0.409117008882662,0.10796168828050003,0.3089082731123312
small,63,5,2023-02-01,572,0.12395635736481038,0.9999999999999973,0.12883868412778987,0.6294878662892105,0.11574397984830491,0.47412259140701635,0.10522844548497771,0.2997737130683874
small,63,5,2023-03-01,573,0.16860991689296898,0.9999999999999996,0.19245382442500705,0.6348478535089511,0.1795021807128825,0.39598082198669676,0.13969256836392627,0.29459765022222995
small,63,5,2023-04-03,573,0.09842197342466792,0.9999999999999996,0.09338946849262227,0.4082068105529297,0.11774185371771234,0.3776241131649253,0.08820739694008568,0.29899179219123173
small,63,5,2023-05-01,573,0.0754379873438273,0.9999999999999983,0.07715858682709587,0.5943979311635622,0.08380250758984117,0.4127449365160793,0.074397489995238,0.3138016884148367
small,63,5,2023-06-01,574,0.14972995460266997,1.0,0.13144672234337842,0.5585028667876532,0.12492997391833337,0.3880404841839627,0.11765867698012777,0.30337443426960836
small,63,5,2023-07-03,574,0.08579516278090067,0.9999999999999977,0.08179095921610265,0.6575068519779155,0.07120686182622167,0.399032509715929,0.07585511902518008,0.28758225889885514
small,63,5,2023-08-01,574,0.09499325528235782,0.9999999999999991,0.08685394891832171,0.6868668500293991,0.09121614639290898,0.4620540601703459,0.08106528735829613,0.29370704531465397
small,63,5,2023-09-01,574,0.1214880247660843,0.9999999999999986,0.12012296658865342,0.5491492369642633,0.11470005262291962,0.4557415201533117,0.0999100989220534,0.2772890814353294
small,63,5,2023-10-02,574,0.12647097728306994,0.9999999999999978,0.13431252121707055,0.49876099631155535,0.13918990973483258,0.44272678755506395,0.1283321099694311,0.27922476157990606
small,63,5,2023-11-01,574,0.14406106081774067,0.9999999999999999,0.13097385273590118,0.44881338422228984,0.1269426809676785,0.4215308774291639,0.11894225506128539,0.2813350543290781
small,63,5,2023-12-01,574,0.10366537241267985,0.9999999999999986,0.10060402261898752,0.49485185376630025,0.10934191627262277,0.39030798181500415,0.10918791014148388,0.2926942589538
small,63,5,2024-01-02,575,0.12335437661379742,0.9999999999999997,0.12242223439527743,0.5391939167500405,0.11842285586301586,0.3839692280687264,0.134455256374903,0.31773467980642356
small,63,5,2024-02-01,576,0.1218319886610057,0.9999999999999986,0.11488120263196062,0.654392380344849,0.1004593157859992,0.4667329061496579,0.10448170503689826,0.351024024979433
small,63,5,2024-03-01,577,0.0868960867565904,0.9999999999999984,0.08428996296427829,0.6313855322558509,0.07236600094958118,0.40999592616103886,0.0776950420072365,0.3304524022065403
small,63,5,2024-04-01,577,0.11803373343295388,0.9999999999999984,0.1069563320734852,0.42364251707069106,0.1019445620332465,0.45563562513548234,0.10435347995518174,0.31269691837940117
small,63,5,2024-05-01,577,0.09701237408347645,0.999999999999998,0.08945389105654525,0.6555276908523446,0.0853997089695514,0.5044656702097639,0.10137963673146264,0.31071849629410725
small,63,5,2024-06-03,578,0.09892522304094516,0.9999999999999981,0.09087108307530724,0.5120955480171937,0.08781400450000064,0.444758349249135,0.06855592390078191,0.2960648041932996
small,63,5,2024-07-01,578,0.1254393130311544,0.9999999999999994,0.111390402961788,0.6165188021800772,0.11556913874964711,0.42970925585160114,0.11898987790756571,0.3004927069658016
small,63,5,2024-08-01,579,0.16938136855397384,0.9999999999999989,0.16040630282886129,0.49737474287496175,0.15791678084481423,0.47049669966091806,0.15878477684730058,0.309945876725747
small,63,5,2024-09-03,582,0.0889965984290407,0.9999999999999986,0.08590860480536372,0.5412745084770326,0.09053799789556925,0.4590670152412418,0.09215119495642567,0.2987309439193193
small,63,5,2024-10-01,582,0.0837226278352379,0.999999999999998,0.0855823124423264,0.6655833959696663,0.08362282738561098,0.3937765154872219,0.08288796076883681,0.30302285323242734
small,63,5,2024-11-01,583,0.15421748222093096,0.9999999999999974,0.14421387160008228,0.742993979239016,0.17236220814275657,0.4898678984227099,0.21249205109259278,0.30189153394315976
small,63,5,2024-12-02,585,0.10497273990033444,0.9999999999999977,0.09958306943905446,0.6285524915881514,0.09492870986153656,0.48003733990125946,0.10575999200266735,0.3059513903541772
small,63,5,2025-01-02,586,0.14101777529464388,0.9999999999999977,0.15052656820968008,0.6633013181450435,0.1459133662819837,0.48390462867190964,0.13223482938956968,0.29895471817815594
small,63,5,2025-02-03,587,0.14190738298424715,0.9999999999999994,0.11925811072607802,0.8462665648179704,0.1094826115777374,0.511858997687817,0.10879031657969092,0.29386488553099127
small,63,5,2025-03-03,587,0.13913349032200886,0.9999999999999999,0.12084517245751367,0.6751470592494229,0.12251806452610106,0.5102894979429007,0.11732675320863424,0.28824052395369343
small,63,5,2025-04-01,588,0.31545532086581407,0.9999999999999996,0.324874667938633,0.4691559986217364,0.31084428615041626,0.5233569804118876,0.3306702913897949,0.29566005428819725
small,63,5,2025-05-01,588,0.16641642390577682,0.9999999999999976,0.14466726252472678,0.6180623689329849,0.13840725237928414,0.5019970936013726,0.11711185221134865,0.2997118645325264
small,63,5,2025-06-02,588,0.15384297636742633,0.9999999999999982,0.12395138728910063,0.6285432629142771,0.1041291564806588,0.41068948559618473,0.12473064837509812,0.3050969282609259
small,63,5,2025-07-01,588,0.1293089280642942,0.9999999999999977,0.14163485916474494,0.6442625775786411,0.11798302671412056,0.47417118345908976,0.10687796024745304,0.31364481012749146
small,63,5,2025-08-01,588,0.11814958499879537,1.0,0.13806900037355524,0.6380335352209129,0.14638562029230776,0.4808874822926888,0.11667603882581827,0.31467675527071476
small,63,5,2025-09-02,590,0.08492311585189823,0.9999999999999992,0.11234638355836185,0.6130070746455607,0.1416353978580125,0.45425353716974887,0.11658979721869714,0.29690494142551305
small,63,5,2025-10-01,591,0.1147828146704253,1.0000000000000004,0.10788998163992135,0.6676860167561719,0.1455690494277144,0.3841514056120466,0.10327345504687886,0.29141289100925577
small,63,5,2025-11-03,591,0.11356547993598379,0.9999999999999984,0.1164283703031215,0.6623218867229386,0.15876597488044697,0.45836531269559216,0.11373644874203408,0.31391827066751954
small,63,5,2025-12-01,593,0.08327666713734243,0.999999999999999,0.07844657132453764,0.6096653017121362,0.09602376226204179,0.4311751472468088,0.0779725436728942,0.31355858568138034
small,63,5,2026-01-02,594,0.08364692416509757,0.9999999999999977,0.0774857261106606,0.6640473420611596,0.0773846023618938,0.469195224457232,0.0741866084289164,0.2913354029014941
small,63,5,2026-02-02,594,0.10652014244441169,0.9999999999999976,0.08070852596651841,0.7221235044891754,0.08797842253281998,0.48743654924477714,0.0789553804741546,0.2887355795698527
small,63,5,2026-03-02,594,0.13407802828902296,0.9999999999999976,0.12580248541207073,0.5338237771132207,0.1139958683620287,0.4429405158940603,0.11836388991516263,0.2824160604861237
small,63,5,2026-04-01,594,0.07384346277264864,0.9999999999999978,0.07515652597956105,0.6240044976562777,0.08000024651620478,0.45414106914021746,0.0874784946119252,0.2979353799246869
small,63,5,2026-05-01,595,0.11568086756254896,0.9999999999999989,0.1234067567731121,0.6257935422285705,0.1308061324493931,0.4664698357571826,0.13321822232774697,0.3124097688063813
small,63,5,2026-06-01,595,0.12655815700976972,0.9999999999999983,0.13568705266124895,0.5332301760277138,0.1464618285279589,0.39196060467023064,0.1688944815926218,0.3095358312648389
small,252,1,2020-01-02,503,0.0999431598172802,0.9999999999999999,0.10014011165838031,0.9974723139218381,0.099716150208663,0.9943243215134447,0.09927434721021339,0.9898586959246193
small,252,1,2020-02-03,506,0.2520380286088164,1.0000000000000004,0.2577372594472526,0.9975300139812385,0.26333371915341675,0.9936698514941397,0.269168196102077,0.9879459825717
small,252,1,2020-03-02,507,0.9652920331005226,1.0000000000000002,0.9871803071509698,0.9978071068571832,0.9838116069737377,0.9941554076704371,0.9857799252611159,0.9870468307122154
small,252,1,2020-04-01,508,0.3291508556224265,0.9999999999999998,0.3829082839384457,0.9622886837870298,0.4543882021767466,0.974349912988213,0.5067368271430708,0.9775257170654449
small,252,1,2020-05-01,512,0.21117181591087242,1.0000000000000007,0.1993235801903639,0.9650450125495397,0.2430200607921131,0.9606201642909048,0.32555053314392696,0.9691585849917611
small,252,1,2020-06-01,513,0.22283664141916604,1.0000000000000009,0.21746061277281445,0.9981568240639429,0.18443195729444267,0.9539584059885349,0.245274610572306,0.9621206650386269
small,252,1,2020-07-01,513,0.1512078250640921,0.9999999999999994,0.1336380596625645,0.9991695241783256,0.11384153733282865,0.9596558309620199,0.15549713049416578,0.9575096165915958
small,252,1,2020-08-03,516,0.14306165756234415,1.0000000000000009,0.13780935764521854,0.9996587329991161,0.13408243222198096,0.9764382604897281,0.11758387265703175,0.9549865722236731
small,252,1,2020-09-01,517,0.20231313841036236,1.0000000000000002,0.1988944075850729,0.999890911146563,0.18644823535072239,0.9976834770269887,0.1541430905521942,0.9537236084491206
small,252,1,2020-10-01,519,0.17136997443965454,1.0000000000000007,0.1706830531304159,0.999916000935124,0.16742025708459318,0.9990015738881333,0.13939102125332933,0.9546945572029275
small,252,1,2020-11-02,521,0.26861859975312036,1.0000000000000013,0.26250066453994114,0.9999525139570123,0.2523453884329139,0.9995802452929358,0.2140443321939516,0.9583623808504713
small,252,1,2020-12-01,521,0.13791578080057182,1.000000000000001,0.12992157297787874,0.9995907693534042,0.12750085513813847,0.9995468433866063,0.13224331450188528,0.9637001712873526
small,252,1,2021-01-04,521,0.1849332226093637,0.9999999999999993,0.18646642360810997,0.9996122552077737,0.18822446335982795,0.9994478004087328,0.1941586021861082,0.972978096916594
small,252,1,2021-02-01,521,0.23947007730924252,1.0000000000000009,0.24086113653658142,0.9999619258919638,0.2321473666936416,0.9994522236036285,0.22104513241182533,0.9851827620735365
small,252,1,2021-03-01,522,0.22373202994037364,0.9999999999999999,0.22708631318838396,0.999934512365873,0.21940587272991993,0.9994982489051273,0.1987565475094244,0.9973361482004379
small,252,1,2021-04-01,524,0.13224836885915944,0.9999999999999999,0.1341197804356533,0.9941018782187828,0.13266612658772295,0.9956761158428185,0.12775978930936377,0.9956290831404039
small,252,1,2021-05-03,525,0.1792239408170452,0.9999999999999984,0.16610108552734518,0.9906971496450038,0.1545940758421928,0.9912572602101197,0.1421875762827513,0.9923931427968401
small,252,1,2021-06-01,527,0.1320676314868281,0.9999999999999997,0.13241345033183854,0.9964718617476332,0.13292096567838643,0.9885040374476493,0.12613633167370025,0.9895830301438704
small,252,1,2021-07-01,527,0.1251999006680469,0.9999999999999994,0.1266416491876146,0.9976879142998715,0.1282007814310912,0.987454983950076,0.1254001314482871,0.9865381454361254
small,252,1,2021-08-02,527,0.10495605968374765,0.9999999999999989,0.10774298815881903,0.9981959503914559,0.11363329210963681,0.9892595520980259,0.11905921100171026,0.9843195130180562
small,252,1,2021-09-01,528,0.11208162252921243,0.9999999999999989,0.11122745109731298,0.9989859899073716,0.1128970508994877,0.9944128828500082,0.11463239761412602,0.9831524477242947
small,252,1,2021-10-01,530,0.1389385266797687,1.0000000000000002,0.13996870816940035,0.9993352552247189,0.14392520133838707,0.9963545576134399,0.14617893871824048,0.9829384051886254
small,252,1,2021-11-01,530,0.12511281401318244,1.0000000000000002,0.12585085478939606,0.9993243481714312,0.12855277998020112,0.9974879576643613,0.13568344761187295,0.9837442628618437
small,252,1,2021-12-01,530,0.1281500239848489,1.0000000000000004,0.1489265277238248,0.9904532323377784,0.16052407312213773,0.9921577382602964,0.1691067858905198,0.9819689928695686
small,252,1,2022-01-03,531,0.15690268938303584,0.9999999999999996,0.20255715487439638,0.989576659425073,0.24076021221788588,0.988312941189544,0.2698382303030803,0.9808479801695864
small,252,1,2022-02-01,532,0.17627852074014522,0.9999999999999999,0.17688825366836494,0.9971828543135515,0.20805412875875887,0.9841729124345062,0.23557172786320835,0.9788173256627284
small,252,1,2022-03-01,532,0.16056539089232638,1.0000000000000009,0.16051322584560182,0.9963529842313023,0.19339656735874075,0.9822772381043273,0.24101248162301286,0.9772272799933275
small,252,1,2022-04-01,533,0.16824068965247324,0.9999999999999994,0.1569844954722745,0.9960309648865197,0.15182381557943433,0.9831102800628204,0.18195958168562712,0.9734499868049449
small,252,1,2022-05-02,533,0.17436750806433496,0.9999999999999996,0.1650488360404388,0.9970351370138485,0.15819514727652476,0.9894400286924717,0.2207450483262706,0.9703850132707809
small,252,1,2022-06-01,534,0.17536181637087928,0.9999999999999988,0.17324743774818532,0.997385483712481,0.18547300100154712,0.9888238055927939,0.2606158041922045,0.9656426951315136
small,252,1,2022-07-01,535,0.19920965278548478,1.0000000000000009,0.19249327425840085,0.9975861779806887,0.17836831056707805,0.9909737154373361,0.16177526909271936,0.9638931006861973
small,252,1,2022-08-01,538,0.15778983685396333,1.0000000000000009,0.15622629642009028,0.9987656381609302,0.1475088077433965,0.9925642110131738,0.13349915213832483,0.9630167755237311
small,252,1,2022-09-01,541,0.17329031080861346,0.9999999999999996,0.16764878583163229,0.9989133282188367,0.16276791091812257,0.994307226480334,0.15687835525615532,0.9640020852655172
small,252,1,2022-10-03,544,0.1996373640464677,0.9999999999999989,0.20107149073939182,0.9992955957079945,0.20303637146649015,0.9957121291151401,0.21109582296708806,0.9687715430844087
small,252,1,2022-11-01,544,0.1590829582234355,0.9999999999999989,0.15531962943651892,0.9993290653690436,0.1530736445514226,0.9974498024385134,0.15065450959393253,0.9773657876041533
small,252,1,2022-12-01,545,0.15993041022297075,0.9999999999999992,0.16053304734767362,0.9989670471382195,0.15833044275907554,0.9975962561450271,0.14542762012050867,0.9810348539154164
small,252,1,2023-01-03,546,0.15401232488954053,1.0000000000000004,0.15490951969825853,0.999007739737222,0.15251196410889017,0.9977182818113989,0.14649239307926884,0.985310386959684
small,252,1,2023-02-01,548,0.14256983340624577,0.9999999999999999,0.14069002049168874,0.999595189263342,0.14118010951308307,0.9978387836863497,0.1438129488602348,0.9883281934602008
small,252,1,2023-03-01,550,0.2465840949405345,0.9999999999999993,0.24898508552522503,0.9994380081960234,0.2490608794347672,0.9980387597246818,0.23635384833625173,0.991093804024842
small,252,1,2023-04-03,553,0.14581117445785968,1.0,0.14786038576414426,0.9986416734508566,0.15028130840950368,0.9976830784317675,0.15367306452774174,0.9925888868124133
small,252,1,2023-05-01,555,0.13614262440136954,0.9999999999999996,0.14514723550658615,0.998716783500011,0.1549507049960038,0.9975302363299574,0.15637403630836705,0.9937304978883822
small,252,1,2023-06-01,562,0.21919923089510726,0.9999999999999991,0.2421389753546444,0.9985554584726368,0.25519892815322276,0.9961963330466285,0.2607157608206366,0.9931486494378421
small,252,1,2023-07-03,565,0.12061155521657946,0.9999999999999984,0.13020144274273174,0.9973572626373697,0.13568549828529622,0.9948003100831252,0.14014852982546808,0.9916704584746797
small,252,1,2023-08-01,566,0.10867745899530157,1.0000000000000007,0.11688933314724864,0.9985568919920981,0.12992560042027063,0.9944081826380278,0.13894805283559322,0.9902251609448247
